231;0;1551.00;12.72;3362.00;0.00;0.56
232;0;621.00;11.80;1889.00;0.00;0.44
233;0;1744.00;12.55;3784.00;0.00;0.68
234;0;1998.00;9.70;1786.00;0.00;0.32
235;0;249.00;9.70;3098.00;0.00;0.40
236;0;1359.00;9.70;3721.00;0.00;0.52
237;0;20.00;10.50;2501.00;0.00;0.48
238;0;2077.00;9.70;2066.00;0.00;0.36
239;0;1322.00;9.77;3214.00;0.00;0.56
240;0;745.00;10.17;3479.00;0.00;0.48
241;0;1288.00;9.72;3275.00;0.00;0.52
242;0;21.00;9.70;3252.00;0.00;0.44
243;0;441.00;11.92;2349.00;0.00;0.28
244;0;389.00;10.50;3807.00;0.00;0.44
245;0;2337.00;10.32;3881.00;0.00;0.60
246;0;657.00;14.47;2643.00;0.00;0.44
247;0;2227.00;9.70;3189.00;0.00;0.44
248;0;898.00;9.75;1191.00;0.00;0.40
249;0;749.00;10.97;2609.00;0.00;0.36
250;0;1039.00;9.70;3053.00;0.00;0.40
251;0;2034.00;9.77;2762.00;0.00;0.48
252;0;467.00;9.87;1606.00;0.00;0.36
253;0;2037.00;9.70;2305.00;0.00;0.36
254;0;2322.00;12.77;2840.00;0.00;0.52
255;0;1961.00;9.70;1763.00;0.00;0.32
256;0;1289.00;9.70;3387.00;0.00;0.60
257;0;369.00;12.32;2705.00;0.00;0.52
258;0;1354.00;9.70;3324.00;0.00;0.64
259;0;1996.00;9.70;2372.00;0.00;0.20
260;0;235.00;10.57;2638.00;0.00;0.48
261;0;1812.00;11.00;4072.00;0.00;0.60
262;0;1241.00;12.55;2878.00;0.00;0.60
263;0;216.00;9.70;3506.00;0.00;0.44
264;0;1016.00;9.87;2929.00;0.00;0.52
265;0;853.00;9.70;3333.00;0.00;0.48
266;0;2247.00;9.70;3872.00;0.00;0.52
267;0;827.00;10.37;3229.00;0.00;0.56
268;0;734.00;10.30;3051.00;0.00;0.52
269;0;1931.00;12.65;3780.00;0.00;0.56
270;0;1695.00;11.90;3695.00;0.00;0.56
271;0;622.00;11.45;3438.00;0.00;0.40
272;0;1636.00;12.45;3466.00;0.00;0.60
273;0;1192.00;9.70;3642.00;0.00;0.48
274;0;769.00;11.30;3010.00;0.00;0.48
275;0;2037.00;9.90;1973.00;0.00;0.32
276;0;548.00;9.70;4078.00;0.00;0.52
277;0;1254.00;9.70;1687.00;0.00;0.32
278;0;665.00;10.95;3430.00;0.00;0.48
279;0;841.00;9.70;3903.00;0.00;0.64
280;0;664.00;9.70;3346.00;0.00;0.44
281;0;1446.00;11.97;3132.00;0.00;0.56
282;0;191.00;9.92;2769.00;0.00;0.40
283;0;388.00;9.85;2332.00;0.00;0.20
284;0;1573.00;9.70;4045.00;0.00;0.64
285;0;308.00;12.80;2421.00;0.00;0.60
286;0;2234.00;9.70;2942.00;0.00;0.40
287;0;735.00;9.70;3319.00;0.00;0.56
288;0;560.00;9.85;1711.00;0.00;0.36
289;0;1889.00;13.30;3833.00;0.00;0.48
290;0;503.00;10.12;1614.00;0.00;0.40
291;0;478.00;10.02;2152.00;0.00;0.40
292;0;1252.00;9.70;3764.00;0.00;0.56
293;0;450.00;9.70;3236.00;0.00;0.48
294;0;1543.00;11.90;3226.00;0.00;0.68
295;0;649.00;9.70;4072.00;0.00;0.48
296;0;7.00;9.70;2389.00;0.00;0.44
297;0;933.00;11.65;3150.00;0.00;0.40
298;0;720.00;9.90;3543.00;0.00;0.36
299;0;650.00;10.80;3143.00;0.00;0.48
300;0;813.00;10.57;3662.00;0.00;0.44
301;0;1942.00;9.70;1705.00;0.00;0.32
302;0;218.00;9.70;3467.00;0.00;0.44
303;0;2000.00;9.70;1655.00;0.00;0.36
304;0;1341.00;9.70;3809.00;0.00;0.68
305;0;78.00;10.22;3772.00;0.00;0.44
306;0;966.00;11.60;1385.00;0.00;0.32
307;0;288.00;9.70;3030.00;0.00;0.40
308;0;215.00;9.87;3111.00;0.00;0.28
309;0;77.00;9.70;3363.00;0.00;0.52
310;0;638.00;15.25;2629.00;0.00;0.36
311;0;2314.00;9.95;3818.00;0.00;0.44
312;0;945.00;12.20;3081.00;0.00;0.28
313;0;1789.00;11.55;4000.00;0.00;0.76
314;0;1057.00;11.15;3983.00;0.00;0.52
315;0;1468.00;9.95;3018.00;0.00;0.56
316;0;446.00;9.70;1698.00;0.00;0.36
317;0;1597.00;9.70;3994.00;0.00;0.68
318;0;254.00;9.70;3602.00;0.00;0.44
319;0;1642.00;9.70;1650.00;0.00;0.32
320;0;430.00;9.70;2029.00;0.00;0.44
321;0;10.00;10.50;3747.00;0.00;0.48
322;0;1423.00;9.70;3609.00;0.00;0.44
323;0;429.00;11.52;2296.00;0.00;0.24
324;0;1235.00;9.70;3615.00;0.00;0.48
325;0;1419.00;12.55;3127.00;0.00;0.48
326;0;355.00;9.80;3051.00;0.00;0.44
327;0;780.00;11.20;3788.00;0.00;0.32
328;0;936.00;10.77;1098.00;0.00;0.44
329;0;1632.00;9.70;3219.00;0.00;0.56
330;0;1807.00;12.02;3951.00;0.00;0.52
331;0;238.00;9.80;3658.00;0.00;0.56
332;0;2310.00;10.32;3877.00;0.00;0.52
333;0;1045.00;12.25;3936.00;0.00;0.56
334;0;481.00;9.90;3202.00;0.00;0.36
335;0;2124.00;9.77;2487.00;0.00;0.32
336;0;286.00;10.30;3956.00;0.00;0.44
337;0;1262.00;11.30;3000.00;0.00;0.68
338;0;529.00;9.70;3305.00;0.00;0.40
339;0;734.00;9.72;1735.00;0.00;0.40
340;0;2109.00;11.60;2823.00;0.00;0.32
341;0;1761.00;13.47;1652.00;0.00;0.48
342;0;161.00;9.70;2339.00;0.00;0.28
343;0;658.00;10.77;3744.00;0.00;0.36
344;0;140.00;9.70;3621.00;0.00;0.68
345;0;80.00;9.70;2814.00;0.00;0.44
346;0;1831.00;11.75;3856.00;0.00;0.48
347;0;387.00;10.00;3753.00;0.00;0.48
348;0;1320.00;9.70;3246.00;0.00;0.64
349;0;1727.00;10.50;3964.00;0.00;0.72
350;0;2298.00;10.50;2864.00;0.00;0.44
351;0;271.00;9.70;3108.00;0.00;0.48
352;0;1107.00;10.90;1596.00;0.00;0.28
353;0;756.00;10.30;3726.00;0.00;0.48
354;0;635.00;12.27;2437.00;0.00;0.32
355;0;421.00;10.52;2517.00;0.00;0.40
356;0;492.00;12.27;2208.00;0.00;0.36
357;0;1145.00;9.70;3813.00;0.00;0.56
358;0;1454.00;11.50;4075.00;0.00;0.44
359;0;1276.00;9.70;3588.00;0.00;0.48
360;0;698.00;9.95;4084.00;0.00;0.44
361;0;374.00;9.97;3579.00;0.00;0.52
362;0;1757.00;12.45;1673.00;0.00;0.40
363;0;433.00;9.72;1588.00;0.00;0.32
364;0;1381.00;10.42;3542.00;0.00;0.40
365;0;2279.00;9.70;3446.00;0.00;0.44
366;0;461.00;9.70;3152.00;0.00;0.32
367;0;697.00;9.70;2456.00;0.00;0.36
368;0;1937.00;11.90;4084.00;0.00;0.52
369;0;237.00;9.70;3487.00;0.00;0.32
370;0;2207.00;9.70;3156.00;0.00;0.36
371;0;1311.00;9.70;3837.00;0.00;0.76
372;0;477.00;10.85;2818.00;0.00;0.56
373;0;2448.00;9.70;3006.00;0.00;0.40
374;0;706.00;9.97;3283.00;0.00;0.48
375;0;1376.00;9.70;1604.00;0.00;0.28
376;0;144.00;10.50;3829.00;0.00;0.48
377;0;577.00;9.70;468.00;0.00;0.52
378;0;338.00;9.70;3420.00;0.00;0.40
379;0;857.00;9.70;3391.00;0.00;0.48
380;0;1955.00;12.87;1943.00;0.00;0.48
381;0;345.00;9.72;2311.00;0.00;0.32
382;0;1148.00;9.70;3618.00;0.00;0.48
383;0;2290.00;11.50;2826.00;0.00;0.40
384;0;558.00;9.70;3996.00;0.00;0.52
385;0;1152.00;9.70;3711.00;0.00;0.36
386;0;1097.00;10.50;3000.00;0.00;0.44
387;0;1084.00;9.70;3647.00;0.00;0.56
388;0;1689.00;10.37;3948.00;0.00;0.52
389;0;2311.00;10.35;4037.00;0.00;0.72
390;0;736.00;11.72;2945.00;0.00;0.52
391;0;1431.00;10.15;3296.00;0.00;0.52
392;0;216.00;10.27;2825.00;0.00;0.48
393;0;1113.00;9.70;3774.00;0.00;0.68
394;0;93.00;10.65;3855.00;0.00;0.48
395;0;1079.00;9.70;3585.00;0.00;0.40
396;0;562.00;9.70;3358.00;0.00;0.44
397;0;2052.00;10.60;1960.00;0.00;0.32
398;0;716.00;9.90;3524.00;0.00;0.48
399;0;1746.00;11.20;3419.00;0.00;0.72
400;0;11.00;9.70;2353.00;0.00;0.48
401;0;2426.00;9.75;4087.00;0.00;0.40
402;0;1442.00;10.75;3374.00;0.00;0.60
403;0;1263.00;9.70;3338.00;0.00;0.56
404;0;438.00;12.12;2325.00;0.00;0.36
405;0;811.00;9.70;3874.00;0.00;0.44
406;0;2587.00;9.70;2940.00;0.00;0.56
407;0;1459.00;11.20;3214.00;0.00;0.60
408;0;1071.00;11.50;4087.00;0.00;0.40
409;0;551.00;10.67;3808.00;0.00;0.44
410;0;2096.00;12.50;2231.00;0.00;0.40
411;0;956.00;9.70;1501.00;0.00;0.40
412;0;1817.00;14.72;1747.00;0.00;0.32
413;0;1198.00;9.70;3797.00;0.00;0.48
414;0;222.00;9.70;3572.00;0.00;0.60
415;0;1028.00;9.70;3422.00;0.00;0.56
416;0;21.00;9.70;2754.00;0.00;0.56
417;0;47.00;9.70;2384.00;0.00;0.44
418;0;1431.00;11.15;1692.00;0.00;0.36
419;0;1580.00;9.70;3804.00;0.00;0.52
420;0;2044.00;9.70;2372.00;0.00;0.40
421;0;193.00;9.70;3394.00;0.00;0.40
422;0;2283.00;9.70;2906.00;0.00;0.40
423;0;535.00;11.70;2052.00;0.00;0.60
424;0;1089.00;9.70;3704.00;0.00;0.48
425;0;586.00;9.70;4049.00;0.00;0.48
426;0;815.00;13.15;3211.00;0.00;0.52
427;0;476.00;9.92;3078.00;0.00;0.48
428;0;1298.00;9.70;3666.00;0.00;0.56
429;0;1399.00;12.20;3182.00;0.00;0.40
430;0;662.00;10.50;3677.00;0.00;0.52
431;0;467.00;10.05;2055.00;0.00;0.32
432;0;2467.00;9.70;3995.00;0.00;0.76
433;0;344.00;10.75;2493.00;0.00;0.48
434;0;299.00;9.70;2256.00;0.00;0.40
435;0;167.00;9.97;2776.00;0.00;0.44
436;0;544.00;10.70;3789.00;0.00;0.48
437;0;194.00;9.70;3061.00;0.00;0.36
438;0;177.00;9.70;3549.00;0.00;0.52
439;0;2069.00;11.20;1945.00;0.00;0.32
440;0;510.00;9.90;3223.00;0.00;0.48
441;0;1450.00;9.70;3710.00;0.00;0.52
442;0;1829.00;12.17;3649.00;0.00;0.76
443;0;2069.00;9.70;1766.00;0.00;0.36
444;0;766.00;10.52;3813.00;0.00;0.48
445;0;1920.00;11.85;2031.00;0.00;0.40
446;0;435.00;11.32;2270.00;0.00;0.36
447;0;248.00;10.30;3947.00;0.00;0.44
448;0;268.00;11.75;2406.00;0.00;0.36
449;0;514.00;10.95;2925.00;0.00;0.40
450;0;1899.00;11.65;3694.00;0.00;0.52
451;0;1609.00;9.70;4024.00;0.00;0.32
452;0;258.00;9.80;3763.00;0.00;0.40
453;0;1093.00;9.70;3540.00;0.00;0.48
454;0;1511.00;9.70;3889.00;0.00;0.64
455;0;1364.00;9.70;3439.00;0.00;0.36
456;0;633.00;13.07;2086.00;0.00;0.32
457;0;607.00;14.05;3052.00;0.00;0.52
458;0;1149.00;11.95;1637.00;0.00;0.40
459;0;1886.00;11.15;3746.00;0.00;0.52
460;0;739.00;11.75;2985.00;0.00;0.60
461;0;1651.00;10.22;1849.00;0.00;0.48
462;0;6.00;9.70;2933.00;0.00;0.44
463;0;512.00;10.07;3278.00;0.00;0.36
464;0;1379.00;9.70;1712.00;0.00;0.24
465;0;388.00;9.70;1838.00;0.00;0.32
466;0;772.00;9.90;4071.00;0.00;0.52
467;0;979.00;9.80;3335.00;0.00;0.48
468;0;1078.00;11.00;3999.00;0.00;0.64
469;0;766.00;10.65;3135.00;0.00;0.60
470;0;1097.00;11.70;3964.00;0.00;0.56
471;0;1230.00;11.22;3927.00;0.00;0.56
472;0;467.00;10.30;3761.00;0.00;0.36
473;0;2423.00;9.70;3023.00;0.00;0.44
474;0;262.00;10.22;4025.00;0.00;0.48
475;0;210.00;9.70;3053.00;0.00;0.40
476;0;971.00;11.75;2921.00;0.00;0.52
477;0;658.00;9.70;3992.00;0.00;0.44
478;0;1775.00;11.75;3721.00;0.00;0.64
479;0;1985.00;9.85;2758.00;0.00;0.44
480;0;331.00;9.95;3782.00;0.00;0.40
481;0;888.00;9.70;1448.00;0.00;0.28
482;0;115.00;9.80;3007.00;0.00;0.36
483;0;1536.00;9.70;3893.00;0.00;0.60
484;0;408.00;11.32;2761.00;0.00;0.48
485;0;1181.00;12.85;3901.00;0.00;0.48
486;0;2279.00;11.15;3802.00;0.00;0.48
487;0;1130.00;10.85;2853.00;0.00;0.40
488;0;7.00;9.85;3572.00;0.00;0.36
489;0;1389.00;11.60;3209.00;0.00;0.56
490;0;1395.00;9.70;3798.00;0.00;0.60
491;0;2257.00;10.67;2963.00;0.00;0.32
492;0;354.00;10.55;2845.00;0.00;0.40
493;0;137.00;10.20;3863.00;0.00;0.56
494;0;2086.00;10.30;2419.00;0.00;0.36
495;0;376.00;10.15;3605.00;0.00;0.52
496;0;1398.00;9.70;3615.00;0.00;0.44
497;0;646.00;9.70;3970.00;0.00;0.44
498;0;125.00;9.70;2743.00;0.00;0.44
499;0;640.00;11.20;2889.00;0.00;0.56
500;0;1443.00;10.15;3347.00;0.00;0.68
501;0;636.00;9.70;1720.00;0.00;0.56
502;0;452.00;9.70;3340.00;0.00;0.44
503;0;1447.00;9.70;3963.00;0.00;0.52
504;0;719.00;9.70;3339.00;0.00;0.60
505;0;1145.00;9.70;3539.00;0.00;0.44
506;0;1016.00;9.70;3436.00;0.00;0.40
507;0;910.00;10.00;3226.00;0.00;0.52
508;0;1873.00;12.80;3893.00;0.00;0.52
509;0;1751.00;13.20;3820.00;0.00;0.60
510;0;1053.00;11.20;3892.00;0.00;0.40
511;0;905.00;9.70;1430.00;0.00;0.28
512;0;833.00;10.72;1381.00;0.00;0.40
513;0;714.00;13.10;3474.00;0.00;0.36
514;0;1876.00;9.70;3597.00;0.00;0.68
515;0;589.00;13.37;2559.00;0.00;0.40
516;0;1777.00;12.47;1829.00;0.00;0.32
517;0;1390.00;9.70;3756.00;0.00;0.52
518;0;1049.00;9.70;3150.00;0.00;0.44
519;0;2206.00;9.70;2879.00;0.00;0.36
520;0;1737.00;11.65;1665.00;0.00;0.28
521;0;1374.00;9.70;3659.00;0.00;0.48
522;0;1184.00;11.27;2986.00;0.00;0.44
523;0;1067.00;9.70;3271.00;0.00;0.52
524;0;1502.00;11.50;3312.00;0.00;0.48
525;0;1053.00;9.70;3114.00;0.00;0.40
526;0;2013.00;10.80;2602.00;0.00;0.32
527;0;1868.00;13.25;1787.00;0.00;0.36
528;0;274.00;9.70;3211.00;0.00;0.40
529;0;640.00;10.10;3424.00;0.00;0.60
530;0;274.00;10.45;4003.00;0.00;0.44
531;0;2233.00;9.77;3209.00;0.00;0.44
532;0;508.00;9.80;3468.00;0.00;0.56
533;0;1484.00;9.70;3857.00;0.00;0.60
534;0;532.00;12.05;2840.00;0.00;0.44
535;0;927.00;10.42;3263.00;0.00;0.40
536;0;919.00;10.45;1293.00;0.00;0.40
537;0;595.00;10.82;3706.00;0.00;0.56
538;0;497.00;9.70;3340.00;0.00;0.40
539;0;2155.00;9.70;2472.00;0.00;0.24
540;0;939.00;10.10;4046.00;0.00;0.64
541;0;74.00;11.30;4031.00;0.00;0.60
542;0;816.00;10.50;3753.00;0.00;0.48
543;0;1984.00;10.05;4009.00;0.00;0.52
544;0;1232.00;10.45;2825.00;0.00;0.80
545;0;2170.00;10.05;2173.00;0.00;0.40
546;0;1299.00;9.70;3687.00;0.00;0.68
547;0;812.00;9.70;3353.00;0.00;0.44
548;0;586.00;10.20;3174.00;0.00;0.48
549;0;1110.00;9.70;3575.00;0.00;0.56
