6;industrial_complex;3894.00;10.07;1366.00;0.49;0
6;industrial_complex;3839.00;9.73;1344.00;4.61;0
6;industrial_complex;3829.00;9.80;1347.00;5.82;0
6;industrial_complex;3895.00;9.88;1359.00;2.55;0
6;industrial_complex;3881.00;9.80;1358.00;5.22;0
6;air_base;3817.00;9.70;1343.00;1.60;0
6;naval_base;3861.00;9.78;1348.00;1.57;9420
6;naval_base;3845.00;9.53;1352.00;-2.82;6893
6;naval_base;3881.00;9.50;1355.00;0.54;8999
6;naval_base;3886.00;9.75;1370.00;-2.55;4502
6;naval_base;3917.00;9.80;1362.00;-3.79;8848
6;naval_base;3876.00;9.70;1364.00;-3.31;9395
6;naval_base;3902.00;9.53;1353.00;0.00;8999
6;naval_base;3864.00;9.53;1361.00;-2.16;6893
6;naval_base;3911.00;9.80;1371.00;-3.93;8848
6;naval_base;3821.00;9.70;1334.00;0.12;5518
6;naval_base;3809.00;9.50;1339.00;-1.57;9427
6;naval_base;3830.00;9.75;1348.00;-3.14;9402
6;naval_base;3832.00;9.50;1339.00;0.46;5590
6;naval_base;3926.00;9.75;1353.00;-0.46;9422
6;naval_base;3904.00;9.80;1380.00;-4.39;8848
6;bunker;3897.00;9.90;1357.00;0.21;0
6;bunker;3889.00;9.75;1357.00;3.23;0
6;bunker;3836.00;9.70;1340.00;1.07;0
6;bunker;3813.00;9.70;1341.00;3.73;0
6;bunker;3856.00;9.80;1349.00;0.11;0
6;bunker;3914.00;9.85;1356.00;1.67;0
6;bunker;3901.00;10.23;1370.00;5.80;0
6;bunker;3817.00;9.78;1332.00;0.72;0
6;bunker;3926.00;9.85;1355.00;4.84;0
6;bunker;3876.00;9.70;1363.00;0.12;0
6;bunker;3893.00;9.85;1373.00;2.78;0
6;bunker;3845.00;9.80;1346.00;5.45;0
6;bunker;3828.00;9.80;1346.00;2.19;0
6;bunker;3859.00;9.80;1356.00;4.85;0
6;bunker;3901.00;10.05;1375.00;1.23;0
6;coastal_bunker;3898.00;9.57;1379.00;-2.55;0
6;coastal_bunker;3859.00;9.50;1343.00;1.57;0
6;coastal_bunker;3828.00;9.50;1339.00;1.19;0
6;coastal_bunker;3832.00;9.50;1340.00;0.46;0
6;coastal_bunker;3894.00;9.57;1377.00;-2.55;0
6;coastal_bunker;3809.00;9.50;1340.00;-1.57;0
6;coastal_bunker;3905.00;9.53;1352.00;0.00;0
6;coastal_bunker;3882.00;9.50;1355.00;0.54;0
6;coastal_bunker;3871.00;9.50;1352.00;0.20;0
6;coastal_bunker;3927.00;9.78;1354.00;-4.47;0
6;coastal_bunker;3911.00;9.50;1353.00;0.00;0
6;coastal_bunker;3911.00;9.80;1369.00;-3.93;0
6;coastal_bunker;3824.00;9.50;1347.00;-1.89;0
6;coastal_bunker;3860.00;9.53;1360.00;-2.16;0
6;coastal_bunker;3847.00;9.75;1352.00;-2.82;0
6;dockyard;3892.00;9.57;1375.00;-2.55;0
6;anti_air_building;3862.00;9.80;1355.00;2.86;0
6;anti_air_building;3842.00;9.80;1348.00;5.52;0
6;anti_air_building;3811.00;9.80;1334.00;1.90;0
6;synthetic_refinery;3887.00;9.80;1362.00;6.03;0
6;fuel_silo;3875.00;9.73;1363.00;1.31;0
6;radar_station;3870.00;9.70;1353.00;5.27;0
6;rocket_site;3896.00;9.93;1374.00;1.81;0
6;nuclear_reactor;3860.00;9.80;1348.00;4.47;0
7;arms_factory;3308.00;9.80;1308.00;0.48;0
7;arms_factory;3319.00;9.98;1312.00;2.04;0
7;arms_factory;3320.00;10.00;1312.00;4.71;0
7;arms_factory;3316.00;9.95;1311.00;2.55;0
7;arms_factory;3316.00;9.95;1311.00;2.65;0
7;arms_factory;3331.00;9.93;1308.00;0.49;0
7;industrial_complex;3329.00;10.05;1307.00;4.61;0
7;industrial_complex;3329.00;10.05;1307.00;5.82;0
7;industrial_complex;3322.00;9.93;1315.00;2.55;0
7;industrial_complex;3312.00;9.85;1312.00;5.22;0
7;industrial_complex;3321.00;9.93;1314.00;1.60;0
7;industrial_complex;3332.00;9.88;1311.00;4.27;0
7;air_base;3322.00;10.00;1313.00;1.00;0
7;naval_base;3330.00;9.80;1314.00;-3.46;6288
7;naval_base;3312.00;9.80;1314.00;-2.68;9436
7;naval_base;3311.00;9.80;1313.00;-2.82;9436
7;bunker;3326.00;10.03;1310.00;5.73;0
7;bunker;3307.00;9.80;1307.00;2.11;0
7;bunker;3320.00;10.00;1312.00;4.78;0
7;coastal_bunker;3306.00;9.53;1308.00;-1.37;0
7;coastal_bunker;3329.00;9.80;1316.00;-3.46;0
7;coastal_bunker;3324.00;9.57;1320.00;-2.68;0
7;dockyard;3311.00;9.57;1314.00;-2.68;0
7;anti_air_building;3310.00;9.85;1310.00;4.78;0
7;anti_air_building;3327.00;9.93;1312.00;1.16;0
7;anti_air_building;3313.00;9.90;1308.00;5.28;0
7;synthetic_refinery;3313.00;9.90;1308.00;0.21;0
7;fuel_silo;3308.00;9.80;1307.00;3.23;0
7;radar_station;3320.00;9.90;1314.00;1.65;0
7;rocket_site;3316.00;9.90;1312.00;3.73;0
7;nuclear_reactor;3327.00;9.80;1320.00;0.11;0
8;arms_factory;3898.00;9.80;1281.00;4.71;0
8;arms_factory;3907.00;9.80;1282.00;2.55;0
8;arms_factory;3899.00;9.88;1282.00;2.65;0
8;arms_factory;3917.00;9.80;1280.00;0.49;0
8;arms_factory;3898.00;9.82;1282.00;4.61;0
8;arms_factory;3918.00;9.80;1281.00;5.82;0
8;industrial_complex;3904.00;9.80;1278.00;2.55;0
8;industrial_complex;3919.00;9.78;1282.00;5.22;0
8;industrial_complex;3906.00;9.78;1279.00;1.60;0
8;industrial_complex;3910.00;9.85;1281.00;4.27;0
8;industrial_complex;3912.00;9.75;1279.00;1.00;0
8;industrial_complex;3904.00;9.80;1282.00;3.66;0
8;air_base;3896.00;9.78;1282.00;0.05;0
8;naval_base;3916.00;9.53;1287.00;-2.68;9457
8;naval_base;3904.00;9.50;1277.00;-1.03;9478
8;naval_base;3900.00;9.82;1285.00;-3.14;9457
8;bunker;3895.00;9.80;1283.00;4.78;0
8;bunker;3911.00;9.75;1279.00;2.61;0
8;bunker;3916.00;9.80;1283.00;2.72;0
8;coastal_bunker;3899.00;9.82;1286.00;-3.14;0
8;coastal_bunker;3899.00;9.50;1277.00;-1.03;0
8;coastal_bunker;3919.00;9.73;1285.00;-3.73;0
8;dockyard;3907.00;9.50;1278.00;0.79;0
8;anti_air_building;3907.00;9.80;1282.00;5.28;0
8;anti_air_building;3899.00;9.88;1282.00;0.21;0
8;anti_air_building;3913.00;9.90;1282.00;3.23;0
8;synthetic_refinery;3898.00;9.82;1282.00;1.07;0
8;fuel_silo;3918.00;9.80;1281.00;3.73;0
8;radar_station;3907.00;9.78;1283.00;0.89;0
8;rocket_site;3918.00;9.80;1282.00;1.67;0
8;nuclear_reactor;3906.00;9.78;1279.00;5.80;0
9;arms_factory;3823.00;9.50;1280.00;2.65;0
9;arms_factory;3823.00;9.75;1281.00;0.49;0
9;arms_factory;3822.00;9.50;1280.00;4.61;0
9;arms_factory;3822.00;9.50;1280.00;5.82;0
9;arms_factory;3822.00;9.53;1281.00;2.55;0
9;arms_factory;3824.00;9.73;1281.00;5.22;0
9;industrial_complex;3822.00;9.73;1283.00;1.60;0
9;industrial_complex;3821.00;9.50;1281.00;4.27;0
9;industrial_complex;3822.00;9.53;1281.00;1.00;0
9;industrial_complex;3821.00;9.50;1283.00;3.66;0
9;industrial_complex;3821.00;9.50;1283.00;0.05;0
9;industrial_complex;3821.00;9.50;1281.00;2.71;0
9;air_base;3821.00;9.50;1281.00;5.73;0
9;naval_base;3823.00;9.78;1282.00;-1.57;9467
9;bunker;3825.00;9.50;1280.00;4.78;0
9;coastal_bunker;3825.00;9.50;1280.00;-1.57;0
9;dockyard;3821.00;9.50;1282.00;-1.57;0
9;anti_air_building;3823.00;9.78;1282.00;0.56;0
9;anti_air_building;3824.00;9.50;1280.00;3.22;0
9;anti_air_building;3824.00;9.73;1281.00;4.78;0
9;synthetic_refinery;3821.00;9.50;1282.00;1.16;0
9;fuel_silo;3823.00;9.50;1280.00;5.28;0
9;radar_station;3823.00;9.78;1282.00;0.96;0
9;rocket_site;3824.00;9.73;1281.00;3.23;0
9;nuclear_reactor;3822.00;9.50;1280.00;1.07;0
10;arms_factory;3844.00;9.80;1278.00;4.61;0
10;arms_factory;3841.00;9.73;1275.00;5.82;0
10;arms_factory;3842.00;9.80;1277.00;2.55;0
10;arms_factory;3844.00;9.80;1277.00;5.22;0
10;arms_factory;3843.00;9.80;1278.00;1.60;0
10;arms_factory;3841.00;9.75;1279.00;4.27;0
10;industrial_complex;3842.00;9.80;1279.00;1.00;0
10;industrial_complex;3843.00;9.80;1280.00;3.66;0
10;industrial_complex;3842.00;9.80;1278.00;0.05;0
10;industrial_complex;3841.00;9.75;1277.00;2.71;0
10;industrial_complex;3841.00;9.75;1279.00;5.73;0
10;industrial_complex;3842.00;9.80;1280.00;2.11;0
10;air_base;3847.00;9.80;1278.00;4.78;0
10;naval_base;3841.00;9.73;1281.00;-2.03;7422
10;bunker;3845.00;9.78;1277.00;2.72;0
10;coastal_bunker;3848.00;9.53;1277.00;1.11;0
10;dockyard;3840.00;9.50;1280.00;-2.03;0
10;anti_air_building;3844.00;9.80;1279.00;4.78;0
10;anti_air_building;3845.00;9.80;1279.00;1.16;0
10;anti_air_building;3841.00;9.75;1276.00;5.28;0
10;synthetic_refinery;3845.00;9.80;1278.00;0.21;0
10;fuel_silo;3844.00;9.80;1277.00;3.23;0
10;radar_station;3845.00;9.80;1278.00;1.65;0
10;rocket_site;3841.00;9.73;1275.00;3.73;0
10;nuclear_reactor;3843.00;9.80;1279.00;0.11;0
11;arms_factory;1693.00;9.82;1177.00;2.55;0
11;arms_factory;1669.00;9.75;1157.00;5.22;0
11;arms_factory;1680.00;9.90;1172.00;1.60;0
11;arms_factory;1673.00;9.80;1169.00;4.27;0
11;arms_factory;1671.00;9.82;1166.00;1.00;0
11;arms_factory;1665.00;9.75;1161.00;3.66;0
11;industrial_complex;1651.00;9.80;1154.00;0.05;0
11;industrial_complex;1691.00;9.93;1180.00;2.71;0
11;industrial_complex;1699.00;9.80;1184.00;5.73;0
11;industrial_complex;1654.00;9.78;1145.00;2.11;0
11;industrial_complex;1677.00;9.85;1170.00;4.78;0
11;industrial_complex;1685.00;9.80;1185.00;2.61;0
11;air_base;1657.00;9.90;1152.00;2.72;0
11;naval_base;1664.00;9.50;1161.00;-1.57;9550
11;naval_base;1664.00;9.50;1152.00;-3.93;9550
11;naval_base;1646.00;9.78;1150.00;-2.60;8376
11;naval_base;1667.00;9.75;1149.00;1.11;9563
11;naval_base;1704.00;9.78;1188.00;1.11;4384
11;naval_base;1688.00;9.50;1170.00;0.38;7029
11;naval_base;1672.00;9.80;1169.00;-1.95;9550
11;naval_base;1644.00;9.50;1135.00;0.24;8754
11;naval_base;1651.00;9.50;1157.00;-2.68;8376
11;naval_base;1696.00;9.78;1182.00;0.98;4384
11;naval_base;1690.00;9.75;1189.00;-3.73;9525
11;bunker;1694.00;9.82;1180.00;5.80;0
11;bunker;1678.00;9.80;1175.00;0.72;0
11;bunker;1684.00;9.90;1173.00;4.84;0
11;bunker;1654.00;9.93;1149.00;0.12;0
11;bunker;1668.00;9.80;1160.00;2.78;0
11;bunker;1689.00;9.80;1186.00;5.45;0
11;bunker;1641.00;9.75;1136.00;2.19;0
11;bunker;1702.00;9.80;1186.00;4.85;0
11;bunker;1647.00;9.80;1147.00;1.23;0
11;bunker;1653.00;9.80;1157.00;5.35;0
11;bunker;1666.00;9.80;1152.00;5.45;0
11;coastal_bunker;1668.00;9.78;1152.00;1.11;0
11;coastal_bunker;1689.00;9.75;1189.00;-3.73;0
11;coastal_bunker;1643.00;9.50;1135.00;0.24;0
11;coastal_bunker;1684.00;9.50;1169.00;0.38;0
11;coastal_bunker;1667.00;9.80;1164.00;-1.57;0
11;coastal_bunker;1672.00;9.50;1171.00;-1.95;0
11;coastal_bunker;1658.00;9.57;1146.00;-0.20;0
11;coastal_bunker;1650.00;9.80;1141.00;0.38;0
11;coastal_bunker;1653.00;9.50;1160.00;-2.68;0
11;coastal_bunker;1696.00;9.78;1182.00;0.98;0
11;coastal_bunker;1704.00;9.75;1189.00;1.11;0
11;dockyard;1669.00;9.57;1168.00;-1.57;0
11;anti_air_building;1683.00;9.90;1174.00;3.46;0
11;anti_air_building;1693.00;9.85;1183.00;1.30;0
11;anti_air_building;1694.00;9.80;1175.00;2.86;0
11;synthetic_refinery;1670.00;9.80;1155.00;5.52;0
11;fuel_silo;1673.00;9.80;1172.00;1.90;0
11;radar_station;1671.00;9.85;1163.00;6.03;0
11;rocket_site;1670.00;9.85;1165.00;1.31;0
11;nuclear_reactor;1642.00;9.80;1142.00;3.97;0
12;arms_factory;2188.00;9.85;1135.00;1.60;0
12;arms_factory;2180.00;9.75;1135.00;4.27;0
12;arms_factory;2180.00;9.90;1139.00;1.00;0
12;arms_factory;2181.00;9.80;1137.00;3.66;0
12;arms_factory;2188.00;10.00;1140.00;0.05;0
12;arms_factory;2188.00;9.98;1143.00;2.71;0
12;industrial_complex;2185.00;9.80;1134.00;5.73;0
12;industrial_complex;2190.00;9.80;1133.00;2.11;0
12;industrial_complex;2183.00;9.82;1135.00;4.78;0
12;industrial_complex;2183.00;9.80;1146.00;2.61;0
12;industrial_complex;2182.00;9.82;1145.00;2.72;0
12;industrial_complex;2191.00;9.90;1140.00;0.56;0
12;air_base;2190.00;9.90;1139.00;3.22;0
12;naval_base;2185.00;9.80;1149.00;-3.39;7096
12;naval_base;2193.00;9.75;1145.00;1.57;8231
12;naval_base;2178.00;9.50;1136.00;-1.57;4352
12;naval_base;2187.00;9.78;1130.00;1.03;8231
12;bunker;2185.00;9.90;1145.00;3.23;0
12;bunker;2186.00;10.03;1139.00;1.07;0
12;bunker;2192.00;9.85;1138.00;3.73;0
12;bunker;2180.00;9.80;1137.00;0.11;0
12;coastal_bunker;2194.00;9.53;1135.00;1.03;0
12;coastal_bunker;2177.00;9.57;1142.00;-1.57;0
12;coastal_bunker;2190.00;9.80;1148.00;-3.14;0
12;coastal_bunker;2187.00;9.80;1149.00;-3.39;0
12;dockyard;2181.00;9.50;1132.00;-0.93;0
12;anti_air_building;2187.00;9.98;1138.00;2.78;0
12;anti_air_building;2188.00;9.95;1137.00;5.45;0
12;anti_air_building;2190.00;9.90;1136.00;2.19;0
12;synthetic_refinery;2181.00;9.88;1143.00;4.85;0
12;fuel_silo;2183.00;10.00;1141.00;1.23;0
12;radar_station;2186.00;10.07;1140.00;4.08;0
12;rocket_site;2186.00;10.07;1140.00;5.45;0
